timestamp,Power Demand (MW)
2019-01-13 16:00:00+00:00,10.13900449283403
2019-01-13 17:00:00+00:00,10.472497928907558
2019-01-13 18:00:00+00:00,10.820402966163515
2019-01-13 19:00:00+00:00,10.587573345917543
2019-01-13 20:00:00+00:00,10.064085322160487
2019-01-13 21:00:00+00:00,9.431858399889945
2019-01-13 22:00:00+00:00,8.904377152367086
2019-01-13 23:00:00+00:00,7.723140593743364
2019-01-14 00:00:00+00:00,6.964310421449432
2019-01-14 01:00:00+00:00,7.0356098251757775
2019-01-14 02:00:00+00:00,7.499978283152716
2019-01-14 03:00:00+00:00,7.905912635999465
2019-01-14 04:00:00+00:00,8.409716115227363
2019-01-14 05:00:00+00:00,8.672787555720914
2019-01-14 06:00:00+00:00,9.07079748302599
2019-01-14 07:00:00+00:00,8.745512525661931
2019-01-14 08:00:00+00:00,8.371519063712674
2019-01-14 09:00:00+00:00,8.068024179144661
2019-01-14 10:00:00+00:00,7.591945752555745
2019-01-14 11:00:00+00:00,7.397779894186951
2019-01-14 12:00:00+00:00,7.5141181104750405
2019-01-14 13:00:00+00:00,7.721242376426895
2019-01-14 14:00:00+00:00,8.335355249444211
2019-01-14 15:00:00+00:00,8.867334831449046
2019-01-14 16:00:00+00:00,9.519021885130563
2019-01-14 17:00:00+00:00,9.925307541036313
2019-01-14 18:00:00+00:00,10.211579311590883
2019-01-14 19:00:00+00:00,9.838370542784682
2019-01-14 20:00:00+00:00,9.409621908107148
2019-01-14 21:00:00+00:00,8.924972536269072
2019-01-14 22:00:00+00:00,8.174685079762172
2019-01-14 23:00:00+00:00,7.797703253611508
2019-01-15 00:00:00+00:00,7.430484035228182
2019-01-15 01:00:00+00:00,7.618425545562807
2019-01-15 02:00:00+00:00,8.036776855897834
2019-01-15 03:00:00+00:00,8.217948693225853
2019-01-15 04:00:00+00:00,8.855947835463024
2019-01-15 05:00:00+00:00,9.418916693523437
2019-01-15 06:00:00+00:00,9.584497309797234
2019-01-15 07:00:00+00:00,9.204669096188201
2019-01-15 08:00:00+00:00,8.940171655735154
2019-01-15 09:00:00+00:00,8.487004893260886
2019-01-15 10:00:00+00:00,8.165365104468647
2019-01-15 11:00:00+00:00,7.903691190620387
2019-01-15 12:00:00+00:00,7.954224880500155
2019-01-15 13:00:00+00:00,8.174260260141732
2019-01-15 14:00:00+00:00,8.806628766989759
2019-01-15 15:00:00+00:00,9.584738113636305
2019-01-15 16:00:00+00:00,10.084554083636686
2019-01-15 17:00:00+00:00,10.772370769756261
2019-01-15 18:00:00+00:00,10.839707170013938
2019-01-15 19:00:00+00:00,10.704080792244097
2019-01-15 20:00:00+00:00,10.29890939162358
2019-01-15 21:00:00+00:00,9.526960432437896
2019-01-15 22:00:00+00:00,8.937297836948963
2019-01-15 23:00:00+00:00,8.347853232622445
2019-01-16 00:00:00+00:00,7.256471387688368
2019-01-16 01:00:00+00:00,7.456000710775368
2019-01-16 02:00:00+00:00,7.774348802388346
2019-01-16 03:00:00+00:00,8.127042405911217
2019-01-16 04:00:00+00:00,8.70253992003517
2019-01-16 05:00:00+00:00,8.9799633268467
2019-01-16 06:00:00+00:00,9.317412613896442
2019-01-16 07:00:00+00:00,9.272991518922343
2019-01-16 08:00:00+00:00,8.821147066775216
2019-01-16 09:00:00+00:00,8.393014708018088
2019-01-16 10:00:00+00:00,8.080945797676828
2019-01-16 11:00:00+00:00,7.6015112464208405
2019-01-16 12:00:00+00:00,7.732235420065658
2019-01-16 13:00:00+00:00,8.04375990975114
2019-01-16 14:00:00+00:00,8.774857946030163
2019-01-16 15:00:00+00:00,9.181439213027566
2019-01-16 16:00:00+00:00,9.849259367394447
2019-01-16 17:00:00+00:00,10.520676489732075
2019-01-16 18:00:00+00:00,10.562258984666597
2019-01-16 19:00:00+00:00,10.508619062957756
2019-01-16 20:00:00+00:00,9.97691796832444
2019-01-16 21:00:00+00:00,9.332619329135362
2019-01-16 22:00:00+00:00,8.722477810378768
2019-01-16 23:00:00+00:00,8.073636772001006
2019-01-17 00:00:00+00:00,7.74948652101482
2019-01-17 01:00:00+00:00,7.936773816190925
2019-01-17 02:00:00+00:00,8.264336717870556
2019-01-17 03:00:00+00:00,8.744843426072359
2019-01-17 04:00:00+00:00,9.424042870628737
2019-01-17 05:00:00+00:00,9.822585077623094
2019-01-17 06:00:00+00:00,9.73257079701898
2019-01-17 07:00:00+00:00,9.857519286883297
2019-01-17 08:00:00+00:00,9.382814551489068
2019-01-17 09:00:00+00:00,8.798209815448287
2019-01-17 10:00:00+00:00,8.444562956128665
2019-01-17 11:00:00+00:00,8.212514218333457
2019-01-17 12:00:00+00:00,8.35237432179073
2019-01-17 13:00:00+00:00,8.5482312022732
2019-01-17 14:00:00+00:00,9.26394775386427
2019-01-17 15:00:00+00:00,9.82194892091929
2019-01-17 16:00:00+00:00,10.678412752911818
2019-01-17 17:00:00+00:00,11.35350518005021
2019-01-17 18:00:00+00:00,11.219991164589853
2019-01-17 19:00:00+00:00,11.096884620163815
2019-01-17 20:00:00+00:00,10.7456369544687
2019-01-17 21:00:00+00:00,9.842730561748871
2019-01-17 22:00:00+00:00,9.337015381617428
2019-01-17 23:00:00+00:00,8.630966669478104
2019-01-18 00:00:00+00:00,7.364045507907374
2019-01-18 01:00:00+00:00,7.53065047409813
2019-01-18 02:00:00+00:00,7.798998351761167
2019-01-18 03:00:00+00:00,8.269844419891497
2019-01-18 04:00:00+00:00,8.70986578242013
2019-01-18 05:00:00+00:00,9.179147277555202
2019-01-18 06:00:00+00:00,9.274445208221847
2019-01-18 07:00:00+00:00,9.179705908161315
2019-01-18 08:00:00+00:00,8.827909706585826
2019-01-18 09:00:00+00:00,8.391076883274684
2019-01-18 10:00:00+00:00,7.994942310005051
2019-01-18 11:00:00+00:00,7.774475445310678
2019-01-18 12:00:00+00:00,7.869393495432688
2019-01-18 13:00:00+00:00,8.237516342558537
2019-01-18 14:00:00+00:00,8.433040420483064
2019-01-18 15:00:00+00:00,9.14129871870708
2019-01-18 16:00:00+00:00,9.925143981425867
2019-01-18 17:00:00+00:00,10.388731243865292
2019-01-18 18:00:00+00:00,10.775597804159307
2019-01-18 19:00:00+00:00,10.62522106099398
2019-01-18 20:00:00+00:00,10.202101538745525
2019-01-18 21:00:00+00:00,9.346249266104303
2019-01-18 22:00:00+00:00,8.692089083156787
2019-01-18 23:00:00+00:00,8.706593502994107
2019-01-19 00:00:00+00:00,7.656908063444172
2019-01-19 01:00:00+00:00,7.723170882319609
2019-01-19 02:00:00+00:00,8.105236336979464
2019-01-19 03:00:00+00:00,8.513713697414127
2019-01-19 04:00:00+00:00,9.204806777043443
2019-01-19 05:00:00+00:00,9.651167510347967
2019-01-19 06:00:00+00:00,9.739911780717781
2019-01-19 07:00:00+00:00,9.494441176995961
2019-01-19 08:00:00+00:00,9.296491427452601
2019-01-19 09:00:00+00:00,8.67715166588958
2019-01-19 10:00:00+00:00,8.31300799712438
2019-01-19 11:00:00+00:00,8.105085873019304
2019-01-19 12:00:00+00:00,8.154348405286282
2019-01-19 13:00:00+00:00,8.545827143886546
2019-01-19 14:00:00+00:00,9.044522487990006
2019-01-19 15:00:00+00:00,9.471977102985475
2019-01-19 16:00:00+00:00,10.300296728532533
2019-01-19 17:00:00+00:00,10.792146347059223
2019-01-19 18:00:00+00:00,10.838418910238282
2019-01-19 19:00:00+00:00,10.99720842690329
2019-01-19 20:00:00+00:00,10.281248124655429
2019-01-19 21:00:00+00:00,9.831762186199192
2019-01-19 22:00:00+00:00,9.143979127015738
2019-01-19 23:00:00+00:00,8.412741953112418
2019-01-20 00:00:00+00:00,8.716337508051204
2019-01-20 01:00:00+00:00,9.03834203034586
2019-01-20 02:00:00+00:00,9.356583094431786
2019-01-20 03:00:00+00:00,9.878023197156203
2019-01-20 04:00:00+00:00,10.584743571795997
2019-01-20 05:00:00+00:00,10.79926974137323
2019-01-20 06:00:00+00:00,11.05046279502766
2019-01-20 07:00:00+00:00,11.097747288116539
2019-01-20 08:00:00+00:00,10.582717580366737
2019-01-20 09:00:00+00:00,9.97881651355845
2019-01-20 10:00:00+00:00,9.579072019536769
2019-01-20 11:00:00+00:00,9.380457178312586
2019-01-20 12:00:00+00:00,9.395519143121211
2019-01-20 13:00:00+00:00,9.740101771613896
2019-01-20 14:00:00+00:00,10.224155621368823
2019-01-20 15:00:00+00:00,11.113546399277316
2019-01-20 16:00:00+00:00,11.922465092674024
2019-01-20 17:00:00+00:00,12.608163477510985
2019-01-20 18:00:00+00:00,12.727465526551784
2019-01-20 19:00:00+00:00,12.687774084934144
2019-01-20 20:00:00+00:00,11.993241967879207
2019-01-20 21:00:00+00:00,11.138130837970786
2019-01-20 22:00:00+00:00,10.541140727480869
2019-01-20 23:00:00+00:00,9.174650758618535
2019-01-21 00:00:00+00:00,7.529365654776507
2019-01-21 01:00:00+00:00,7.7353320329632185
2019-01-21 02:00:00+00:00,8.112962513062111
2019-01-21 03:00:00+00:00,8.606335952218068
2019-01-21 04:00:00+00:00,9.00676550895541
2019-01-21 05:00:00+00:00,9.433388050500016
2019-01-21 06:00:00+00:00,9.613439781196748
2019-01-21 07:00:00+00:00,9.372599106694116
2019-01-21 08:00:00+00:00,9.122573248733364
2019-01-21 09:00:00+00:00,8.502713697572137
2019-01-21 10:00:00+00:00,8.224549940912231
2019-01-21 11:00:00+00:00,7.895461104557168
2019-01-21 12:00:00+00:00,7.964696038171557
2019-01-21 13:00:00+00:00,8.308712237129747
2019-01-21 14:00:00+00:00,8.74095053926222
2019-01-21 15:00:00+00:00,9.564604248125153
2019-01-21 16:00:00+00:00,10.349658594520768
2019-01-21 17:00:00+00:00,10.83073326869559
2019-01-21 18:00:00+00:00,10.854398121531244
2019-01-21 19:00:00+00:00,10.882670219647869
2019-01-21 20:00:00+00:00,10.359904041709095
2019-01-21 21:00:00+00:00,9.7368517096324
2019-01-21 22:00:00+00:00,9.093902699973219
2019-01-21 23:00:00+00:00,8.49413497560384
2019-01-22 00:00:00+00:00,7.761361234678408
2019-01-22 01:00:00+00:00,7.804603793873483
2019-01-22 02:00:00+00:00,8.070259419091572
2019-01-22 03:00:00+00:00,8.592648098615394
2019-01-22 04:00:00+00:00,9.134454120352672
2019-01-22 05:00:00+00:00,9.827876393952238
2019-01-22 06:00:00+00:00,9.678248490609008
2019-01-22 07:00:00+00:00,9.603699630324291
2019-01-22 08:00:00+00:00,9.25012785827488
2019-01-22 09:00:00+00:00,8.821620614310149
2019-01-22 10:00:00+00:00,8.470723378620782
2019-01-22 11:00:00+00:00,7.902231978621491
2019-01-22 12:00:00+00:00,8.159990580321624
2019-01-22 13:00:00+00:00,8.478664629979006
2019-01-22 14:00:00+00:00,9.076347194617084
2019-01-22 15:00:00+00:00,9.69018417300091
2019-01-22 16:00:00+00:00,10.230109046686414
2019-01-22 17:00:00+00:00,10.938616193740362
2019-01-22 18:00:00+00:00,10.902959774943762
2019-01-22 19:00:00+00:00,10.983300583409795
2019-01-22 20:00:00+00:00,10.4353217207913
2019-01-22 21:00:00+00:00,9.735652484840058
2019-01-22 22:00:00+00:00,9.130727346202276
2019-01-22 23:00:00+00:00,8.646268798130867
2019-01-23 00:00:00+00:00,7.078410420455326
2019-01-23 01:00:00+00:00,7.240416467004916
2019-01-23 02:00:00+00:00,7.576294006763161
2019-01-23 03:00:00+00:00,8.047599352359832
2019-01-23 04:00:00+00:00,8.474979195620419
2019-01-23 05:00:00+00:00,8.937754120585337
2019-01-23 06:00:00+00:00,9.051892549094523
2019-01-23 07:00:00+00:00,9.02874747408701
2019-01-23 08:00:00+00:00,8.465480997381492
2019-01-23 09:00:00+00:00,8.15415555617767
2019-01-23 10:00:00+00:00,7.737184490862666
2019-01-23 11:00:00+00:00,7.39709042920555
2019-01-23 12:00:00+00:00,7.475977844013149
2019-01-23 13:00:00+00:00,7.831704796015604
2019-01-23 14:00:00+00:00,8.35738296979209
2019-01-23 15:00:00+00:00,9.002733986432872
2019-01-23 16:00:00+00:00,9.68026839355795
2019-01-23 17:00:00+00:00,10.10263505041246
2019-01-23 18:00:00+00:00,10.078094746707785
2019-01-23 19:00:00+00:00,10.134193366169349
2019-01-23 20:00:00+00:00,9.528467113003
2019-01-23 21:00:00+00:00,9.080377289254143
2019-01-23 22:00:00+00:00,8.497542645502403
2019-01-23 23:00:00+00:00,7.831701386518984
2019-01-24 00:00:00+00:00,7.407267491653116
2019-01-24 01:00:00+00:00,7.610666900538703
2019-01-24 02:00:00+00:00,7.998766048938387
2019-01-24 03:00:00+00:00,8.282484422958873
2019-01-24 04:00:00+00:00,8.883897485763018
